FullName;Age;PhotoUrl;Nationality;BestPosition;Club
Patrick Koronkiewicz;30;https://cdn.sofifa.com/players/251/500/22_60.png;Germany;RB;Viktoria Köln
Niklas Tasky;30;https://cdn.sofifa.com/players/262/765/22_60.png;Germany;CB;TSV Havelse
Kévin Rocheteau;27;https://cdn.sofifa.com/players/213/869/22_60.png;France;LM;USL Dunkerque
Jae Moon Ryu;27;https://cdn.sofifa.com/players/228/461/22_60.png;Korea Republic;CM;Jeonbuk Hyundai Motors
Tariq Uwakwe;21;https://cdn.sofifa.com/players/238/189/22_60.png;England;LWB;Chelsea
Ciaron Brown;23;https://cdn.sofifa.com/players/242/541/22_60.png;Northern Ireland;CB;Cardiff City
Claudio Mendes Vicente;20;https://cdn.sofifa.com/players/258/925/22_60.png;Spain;ST;Unión Deportiva Las Palmas
Tobias Fölster;27;https://cdn.sofifa.com/players/262/766/22_60.png;Germany;CB;TSV Havelse
Johan Caballero;23;https://cdn.sofifa.com/players/242/449/22_60.png;Colombia;RM;Club Independiente Santa Fe
Maximiliano Rogoski;27;https://cdn.sofifa.com/players/261/137/22_60.png;Argentina;CM;Arsenal de Sarandí
Sam Hart;24;https://cdn.sofifa.com/players/236/310/22_60.png;England;LWB;Oldham Athletic
Junjian Liao;27;https://cdn.sofifa.com/players/231/956/22_60.png;China PR;CB;Wuhan FC
Mohamed Youssouf;33;https://cdn.sofifa.com/players/183/829/22_60.png;Comoros;RB;AC Ajaccio
Marokhy Ndione;21;https://cdn.sofifa.com/players/242/197/22_60.png;Sweden;ST;IF Elfsborg
Juan Cruz González;24;https://cdn.sofifa.com/players/240/405/22_60.png;Argentina;RB;Club Atlético Central Córdoba
Fraser Horsfall;24;https://cdn.sofifa.com/players/230/677/22_60.png;England;CB;Northampton Town
Regan Poole;23;https://cdn.sofifa.com/players/225/557/22_60.png;Wales;CB;Lincoln City
Eirik Haugan;23;https://cdn.sofifa.com/players/223/253/22_60.png;Norway;CB;Östersunds FK
Jordán Santacruz;25;https://cdn.sofifa.com/players/260/372/22_60.png;Paraguay;CDM;Club Olimpia
Nikola Kuveljić;24;https://cdn.sofifa.com/players/255/252/22_60.png;Serbia;CB;Wisła Kraków
Yuki Kobayashi;20;https://cdn.sofifa.com/players/243/220/22_60.png;Japan;CDM;Vissel Kobe
Ayo Simon Okosun;27;https://cdn.sofifa.com/players/239/636/22_60.png;Denmark;CB;Odense Boldklub
Steven Lawless;30;https://cdn.sofifa.com/players/200/980/22_60.png;Scotland;RW;Motherwell
Isaac Vassell;27;https://cdn.sofifa.com/players/205/586/22_60.png;England;ST;Cardiff City
Jonathan Díaz;22;https://cdn.sofifa.com/players/254/483/22_60.png;Mexico;RB;Santos Laguna
Daniel Vega;37;https://cdn.sofifa.com/players/184/851/22_60.png;Argentina;GK;San Jose Earthquakes
Patrick Kpozo;23;https://cdn.sofifa.com/players/227/603/22_60.png;Ghana;LWB;Östersunds FK
José Luis Granados;34;https://cdn.sofifa.com/players/196/883/22_60.png;Venezuela;LB;Deportivo Táchira FC
Giorgos Koutsias;17;https://cdn.sofifa.com/players/258/834/22_60.png;Greece;ST;PAOK
Niall Canavan;30;https://cdn.sofifa.com/players/187/154/22_60.png;Republic of Ireland;CB;Bradford City
Moses Mawa;24;https://cdn.sofifa.com/players/252/434/22_60.png;Norway;RM;Kristiansund BK
Fabian Miesenböck;27;https://cdn.sofifa.com/players/251/666/22_60.png;Austria;LM;SK Austria Klagenfurt
Leigh Broxham;33;https://cdn.sofifa.com/players/181/010/22_60.png;Australia;CB;Melbourne Victory
Xin Xu;27;https://cdn.sofifa.com/players/231/954/22_60.png;China PR;CDM;Shandong Taishan
Dawid Abramowicz;30;https://cdn.sofifa.com/players/203/575/22_60.png;Poland;LB;Radomiak Radom
Nabil Zoubdi Touaizi;20;https://cdn.sofifa.com/players/254/244/22_60.png;Morocco;CAM;RCD Espanyol de Barcelona
Aaron Calver;25;https://cdn.sofifa.com/players/212/535/22_60.png;Australia;CB;Perth Glory
Yohan Bocognano;31;https://cdn.sofifa.com/players/192/923/22_60.png;France;CB;SC Bastia
Adrian Małachowski;23;https://cdn.sofifa.com/players/257/434/22_60.png;Poland;CDM;1. FC Magdeburg
Karamoko Dembélé;18;https://cdn.sofifa.com/players/246/682/22_60.png;England;CAM;Celtic
Rodolfo Amaral Cardoso;23;https://cdn.sofifa.com/players/243/610/22_60.png;Portugal;GK;Santa Clara
Jair Díaz;22;https://cdn.sofifa.com/players/237/978/22_60.png;Mexico;CB;Club Atlético de San Luis
Joe Riley;24;https://cdn.sofifa.com/players/233/114/22_60.png;England;RM;Carlisle United
Jermaine Hylton;29;https://cdn.sofifa.com/players/226/714/22_60.png;England;LW;Newport County
Robin Polley;22;https://cdn.sofifa.com/players/245/145/22_60.png;Netherlands;RB;Heracles Almelo
Jin Woo Lim;28;https://cdn.sofifa.com/players/246/936/22_60.png;Korea Republic;CB;GwangJu FC
Florian Loshaj;24;https://cdn.sofifa.com/players/211/607/22_60.png;Kosovo;CM;Cracovia
Lu Zhang;33;https://cdn.sofifa.com/players/182/422/22_60.png;China PR;GK;Shenzhen FC
Dorian Bertrand;28;https://cdn.sofifa.com/players/244/118/22_60.png;France;LW;AS Nancy Lorraine
Maciej Jankowski;31;https://cdn.sofifa.com/players/200/086/22_60.png;Poland;ST;PGE FKS Stal Mielec
Dylan Levitt;20;https://cdn.sofifa.com/players/243/349/22_60.png;Wales;CAM;Dundee United
Didier Desprez;22;https://cdn.sofifa.com/players/238/997/22_60.png;France;GK;Royal Charleroi S.C.
Nathan McGinley;24;https://cdn.sofifa.com/players/234/645/22_60.png;England;LB;Motherwell
João Pedro Sousa Silva;24;https://cdn.sofifa.com/players/252/827/22_60.png;Portugal;ST;FC Paços de Ferreira
Héctor Noguera;34;https://cdn.sofifa.com/players/260/251/22_60.png;Venezuela;RB;Academia Puerto Cabello
Scott High;20;https://cdn.sofifa.com/players/243/871/22_60.png;England;CM;Huddersfield Town
Jaime Santos Colado;26;https://cdn.sofifa.com/players/260/508/22_60.png;Spain;RW;Club Atlético Palmaflor
Zhao Ke;32;https://cdn.sofifa.com/players/241/311/22_60.png;China PR;LWB;Henan Songshan Longmen FC
Miguel Nazarit;23;https://cdn.sofifa.com/players/237/983/22_60.png;Colombia;CB;Club Independiente Santa Fe
Darragh Leahy;23;https://cdn.sofifa.com/players/233/375/22_60.png;Republic of Ireland;LB;Dundalk FC
Kevin Wright;25;https://cdn.sofifa.com/players/213/663/22_60.png;Sierra Leone;LWB;Örebro SK
Cameron Norman;25;https://cdn.sofifa.com/players/213/151/22_60.png;England;RWB;Newport County
Răzvan Trif;23;https://cdn.sofifa.com/players/247/966/22_60.png;Romania;LB;Gaz Metan Mediaş
Sulayman Bojang;23;https://cdn.sofifa.com/players/245/406/22_60.png;Gambia;RB;FK Haugesund
Akin Odimayo;21;https://cdn.sofifa.com/players/244/126/22_60.png;England;CB;Swindon Town
Nicholas D'Agostino;23;https://cdn.sofifa.com/players/231/582/22_60.png;Australia;ST;Melbourne Victory
Tom Pett;29;https://cdn.sofifa.com/players/223/902/22_60.png;England;CM;Port Vale
Ollie Palmer;29;https://cdn.sofifa.com/players/219/550/22_60.png;England;ST;AFC Wimbledon
Jonathan Mitchell;26;https://cdn.sofifa.com/players/216/478/22_60.png;England;GK;Hartlepool United
Aguibou Camara;20;https://cdn.sofifa.com/players/263/326/22_60.png;Guinea;LM;Olympiacos CFP
Benjamin Ozegovic;21;https://cdn.sofifa.com/players/235/421/22_60.png;Austria;GK;WSG Tirol
Mohammed Al Fehaid;31;https://cdn.sofifa.com/players/209/565/22_60.png;Saudi Arabia;CDM;Al Fateh
Zain Westbrooke;24;https://cdn.sofifa.com/players/229/269/22_60.png;England;CAM;Bristol Rovers
Rongze Han;28;https://cdn.sofifa.com/players/221/845/22_60.png;China PR;GK;Shandong Taishan
Gervane Kastaneer;25;https://cdn.sofifa.com/players/216/981/22_60.png;Curacao;ST;PEC Zwolle
Ameen Al-Dakhil;19;https://cdn.sofifa.com/players/263/573/22_60.png;Belgium;CB;Standard de Liège
Jonathan De Amo Pérez;31;https://cdn.sofifa.com/players/198/841/22_60.png;Spain;CB;PGE FKS Stal Mielec
Aaron Martin;31;https://cdn.sofifa.com/players/198/073/22_60.png;England;CB;Port Vale
Gime Touré;27;https://cdn.sofifa.com/players/258/488/22_60.png;France;LW;Carlisle United
Mahir Sağlik;38;https://cdn.sofifa.com/players/122/040/22_60.png;Turkey;ST;Sportclub Verl
Maximilian Rohr;26;https://cdn.sofifa.com/players/251/320/22_60.png;Germany;CB;Hamburger SV
Jan-Christoph Bartels;22;https://cdn.sofifa.com/players/245/176/22_60.png;Germany;GK;SV Waldhof Mannheim 07
Javier Rubio Haro;22;https://cdn.sofifa.com/players/244/920/22_60.png;Spain;RWB;CD Leganés
Won Sik Kim;29;https://cdn.sofifa.com/players/206/520/22_60.png;Korea Republic;CB;GwangJu FC
Billal Brahimi;21;https://cdn.sofifa.com/players/257/975/22_60.png;France;CAM;Angers SCO
Jaume Albert Cuéllar Mendoza;19;https://cdn.sofifa.com/players/257/719/22_60.png;Bolivia;CAM;CD Lugo
Max Watters;22;https://cdn.sofifa.com/players/243/639/22_60.png;England;ST;Milton Keynes Dons
Alfie Beestin;23;https://cdn.sofifa.com/players/235/703/22_60.png;England;CM;Scunthorpe United
Tsukasa Umesaki;34;https://cdn.sofifa.com/players/232/375/22_60.png;Japan;CAM;Oita Trinita
Liam Grimshaw;26;https://cdn.sofifa.com/players/213/687/22_60.png;England;RB;Motherwell
José Cárdenas;26;https://cdn.sofifa.com/players/254/390/22_60.png;Ecuador;GK;LDU Quito
Khaled Al Kaabi;29;https://cdn.sofifa.com/players/221/369/22_60.png;Saudi Arabia;RM;Al Faisaly
Ryan Clampin;22;https://cdn.sofifa.com/players/239/801/22_60.png;England;LB;Colchester United
Răzvan Patriche;35;https://cdn.sofifa.com/players/251/065/22_60.png;Romania;CB;FC Academica Clinceni
Andreas Blomqvist;29;https://cdn.sofifa.com/players/208/316/22_60.png;Sweden;CAM;Mjällby AIF
Jorge Filipe Soares Silva;22;https://cdn.sofifa.com/players/256/404/22_60.png;Portugal;CB;Lazio
Lars Kramer;21;https://cdn.sofifa.com/players/241/812/22_60.png;Netherlands;CB;Viborg FF
Katsunori Ueebisu;25;https://cdn.sofifa.com/players/260/284/22_60.png;Japan;CB;Oita Trinita
Seth Paintsil;25;https://cdn.sofifa.com/players/245/436/22_60.png;Ghana;RW;TSV Egger Glas Hartberg
Tomasz Mokwa;28;https://cdn.sofifa.com/players/224/188/22_60.png;Poland;LB;Piast Gliwice
Alexander Winkler;29;https://cdn.sofifa.com/players/211/900/22_60.png;Germany;CB;1. FC Kaiserslautern
Mateo Gamarra;20;https://cdn.sofifa.com/players/260/027/22_60.png;Paraguay;LB;Club Olimpia
Marvin Senger;21;https://cdn.sofifa.com/players/252/857/22_60.png;Germany;CB;1. FC Kaiserslautern
Sebastian Osigwe;27;https://cdn.sofifa.com/players/256/699/22_60.png;Nigeria;GK;FC Lugano
Edvard Sandvik Tagseth;20;https://cdn.sofifa.com/players/252/858/22_60.png;Norway;CAM;Rosenborg BK
John Tolkin;18;https://cdn.sofifa.com/players/251/834/22_60.png;United States;LM;New York Red Bulls
Lasse Sørensen;21;https://cdn.sofifa.com/players/240/826/22_60.png;Denmark;CM;Lincoln City
Jevani Brown;26;https://cdn.sofifa.com/players/213/434/22_60.png;Jamaica;CAM;Exeter City
Xavier Dziekoński;17;https://cdn.sofifa.com/players/256/953/22_60.png;Poland;GK;Jagiellonia Białystok
Augusto Aguirre;21;https://cdn.sofifa.com/players/241/567/22_60.png;Argentina;CB;Godoy Cruz
Marko Vukčević;28;https://cdn.sofifa.com/players/262/817/22_60.png;Montenegro;RB;AFC UTA Arad
Liam Fontaine;35;https://cdn.sofifa.com/players/163/254/22_60.png;England;CB;Dundee FC
Josué Reyes;23;https://cdn.sofifa.com/players/246/744/22_60.png;Mexico;CB;Cruz Azul
Daniel Celea;25;https://cdn.sofifa.com/players/255/192/22_60.png;Romania;CB;AFC Chindia Târgoviște
Kamil Kruk;21;https://cdn.sofifa.com/players/256/984/22_60.png;Poland;CB;Zagłębie Lubin
Jon Magunazelaia;19;https://cdn.sofifa.com/players/264/665/22_60.png;Spain;CAM;Real Sociedad B
Claudio Pombo;27;https://cdn.sofifa.com/players/244/953/22_60.png;Argentina;CAM;Club Atlético Sarmiento
Scott Davies;34;https://cdn.sofifa.com/players/182/489/22_60.png;England;GK;Tranmere Rovers
Alexandru Greab;29;https://cdn.sofifa.com/players/248/025/22_60.png;Romania;GK;Campionii FC Arges
Ulrich Meleke;22;https://cdn.sofifa.com/players/260/569/22_60.png;Côte d'Ivoire;CB;FC Voluntari
Hüsamettin Tut;30;https://cdn.sofifa.com/players/262/618/22_60.png;Turkey;LB;GZT Giresunspor
Levi Sutton;24;https://cdn.sofifa.com/players/225/498/22_60.png;England;RWB;Bradford City
Shamal George;23;https://cdn.sofifa.com/players/240/346/22_60.png;England;GK;Colchester United
Homero Calderón;27;https://cdn.sofifa.com/players/255/194/22_60.png;Venezuela;CAM;Aragua Fútbol Club
Rodrigo Cabral;20;https://cdn.sofifa.com/players/260/826/22_60.png;Argentina;RM;Club Atlético Huracán
Rafael Vicente Ferreira Santos;24;https://cdn.sofifa.com/players/263/643/22_60.png;Portugal;CM;Belenenses SAD
Jake Caprice;28;https://cdn.sofifa.com/players/205/019/22_60.png;England;RWB;Exeter City
Chris Long;26;https://cdn.sofifa.com/players/216/795/22_60.png;England;ST;Crewe Alexandra
Victor Rîmniceanu;31;https://cdn.sofifa.com/players/248/024/22_60.png;Romania;GK;FC Voluntari
Ryan McLaughlin;26;https://cdn.sofifa.com/players/210/392/22_60.png;Northern Ireland;RWB;Morecambe
Nicolai Flø;25;https://cdn.sofifa.com/players/211/105/22_60.png;Denmark;GK;SønderjyskE
Jack Powell;27;https://cdn.sofifa.com/players/209/368/22_60.png;England;CM;Crawley Town
Roberto Romeo;31;https://cdn.sofifa.com/players/247/970/22_60.png;Italy;RB;Gaz Metan Mediaş
Finn Azaz;20;https://cdn.sofifa.com/players/252/066/22_60.png;England;RM;Newport County
Vlad Morar;27;https://cdn.sofifa.com/players/255/138/22_60.png;Romania;ST;Gaz Metan Mediaş
Filip Jørgensen;19;https://cdn.sofifa.com/players/256/418/22_60.png;Norway;CM;Odds BK
Santiago Arce;21;https://cdn.sofifa.com/players/260/770/22_60.png;Bolivia;CDM;Club Always Ready
Hasan Özkan;23;https://cdn.sofifa.com/players/237/475/22_60.png;Turkey;CDM;Yeni Malatyaspor
Josh Eppiah;22;https://cdn.sofifa.com/players/240/803/22_60.png;Belgium;ST;Leicester City
Robin Taillan;29;https://cdn.sofifa.com/players/243/926/22_60.png;France;RB;US Quevilly Rouen Métropole
Giuseppe Di Serio;19;https://cdn.sofifa.com/players/256/214/22_60.png;Italy;ST;Benevento
Michael Lepe;30;https://cdn.sofifa.com/players/216/023/22_60.png;Chile;CDM;CD Antofagasta
Yuta Kamiya;24;https://cdn.sofifa.com/players/233/175/22_60.png;Japan;CAM;Kashiwa Reysol
Philipp Schmiedl;23;https://cdn.sofifa.com/players/252/119/22_60.png;Austria;CB;FC Flyeralarm Admira
Rodrigo Banegas;25;https://cdn.sofifa.com/players/254/935/22_60.png;Bolivia;GK;Club Deportivo Jorge Wilstermann
Luke Le Roux;21;https://cdn.sofifa.com/players/255/703/22_60.png;South Africa;CM;Varbergs BoIS FC
Daniel MacKay;20;https://cdn.sofifa.com/players/262/103/22_60.png;Scotland;RM;Hibernian
Danny Grant;21;https://cdn.sofifa.com/players/243/163/22_60.png;Republic of Ireland;RM;Huddersfield Town
Martin Zeman;32;https://cdn.sofifa.com/players/186/331/22_60.png;Czech Republic;LW;Bruk-Bet Termalica Nieciecza
Archie Collins;21;https://cdn.sofifa.com/players/240/605/22_60.png;England;CM;Exeter City
Fanol Përdedaj;29;https://cdn.sofifa.com/players/192/989/22_60.png;Kosovo;RWB;FC Würzburger Kickers
Davide Itter;22;https://cdn.sofifa.com/players/237/026/22_60.png;Germany;RB;VfL Osnabrück
Dominik Kovačić;27;https://cdn.sofifa.com/players/239/586/22_60.png;Croatia;CB;FC U Craiova 1948
Edgar Pérez Greco;39;https://cdn.sofifa.com/players/253/922/22_60.png;Venezuela;ST;Deportivo Táchira FC
José Carlos Reis Gonçalves;22;https://cdn.sofifa.com/players/258/786/22_60.png;Portugal;RB;Gil Vicente FC
Dominic Eberechukwu Uzoukwu;26;https://cdn.sofifa.com/players/264/419/22_60.png;Brazil;ST;Vejle Boldklub
Franco Ragusa;28;https://cdn.sofifa.com/players/214/755/22_60.png;Chile;CAM;Club de Deportes Cobresal
Tom Davies;29;https://cdn.sofifa.com/players/222/947/22_60.png;England;CB;Tranmere Rovers
Daiki Kaneko;22;https://cdn.sofifa.com/players/242/594/22_60.png;Japan;CM;Urawa Red Diamonds
Niklas Teichgräber;25;https://cdn.sofifa.com/players/223/650/22_60.png;Germany;LWB;TSV Havelse
Dominik Starkl;27;https://cdn.sofifa.com/players/211/618/22_60.png;Austria;LM;FC Flyeralarm Admira
Dane Scarlett;17;https://cdn.sofifa.com/players/261/025/22_60.png;England;ST;Tottenham Hotspur
Josh Falkingham;30;https://cdn.sofifa.com/players/190/625/22_60.png;England;CM;Harrogate Town
Łukasz Bejger;19;https://cdn.sofifa.com/players/253/089/22_60.png;Poland;CB;Śląsk Wrocław
Dillson Robson Teixeiro Loto;25;https://cdn.sofifa.com/players/236/193/22_60.png;Brazil;ST;Cuiabá
Anthony Mandrea;24;https://cdn.sofifa.com/players/220/833/22_60.png;France;GK;Angers SCO
Nicola Zalewski;19;https://cdn.sofifa.com/players/262/113/22_60.png;Poland;CAM;Roma
Johannes Naschberger;21;https://cdn.sofifa.com/players/258/273/22_60.png;Austria;CAM;WSG Tirol
Danny Rowe;29;https://cdn.sofifa.com/players/192/481/22_60.png;England;RM;Burton Albion
Akihiro Sato;34;https://cdn.sofifa.com/players/260/318/22_60.png;Japan;ST;Tokushima Vortis
Jordan Roberts;27;https://cdn.sofifa.com/players/206/558/22_60.png;England;LM;Motherwell
Yunqiu Li;30;https://cdn.sofifa.com/players/224/055/22_60.png;China PR;RB;Shanghai Shenhua FC
Jack Sparkes;20;https://cdn.sofifa.com/players/240/606/22_60.png;England;LWB;Exeter City
Can Coşkun;23;https://cdn.sofifa.com/players/255/454/22_60.png;Turkey;LM;FSV Zwickau
Prince Ibara;25;https://cdn.sofifa.com/players/256/478/22_60.png;Congo;ST;Bengaluru FC
Florent Da Silva;18;https://cdn.sofifa.com/players/259/806/22_60.png;France;CAM;Olympique Lyonnais
Iker Benito Sánchez;18;https://cdn.sofifa.com/players/264/159/22_60.png;Spain;RM;CA Osasuna
Robin Tranberg;28;https://cdn.sofifa.com/players/232/161/22_60.png;Sweden;CDM;Varbergs BoIS FC
Sean Long;26;https://cdn.sofifa.com/players/218/591/22_60.png;Republic of Ireland;CB;Cheltenham Town
Harvey Rodgers;24;https://cdn.sofifa.com/players/229/087/22_60.png;England;CB;Accrington Stanley
Leandro Putaro;24;https://cdn.sofifa.com/players/232/671/22_60.png;Germany;ST;Sportclub Verl
Brandon Thomas-Asante;22;https://cdn.sofifa.com/players/235/744/22_60.png;England;RM;Salford City
Thomas Isherwood;23;https://cdn.sofifa.com/players/244/192/22_60.png;Sweden;CB;SV Darmstadt 98
Richie Towell;29;https://cdn.sofifa.com/players/202/465/22_60.png;Republic of Ireland;CDM;Shamrock Rovers
Sergio Lozano Lluch;22;https://cdn.sofifa.com/players/252/598/22_60.png;Spain;CM;Villarreal CF
Niclas Stierlin;21;https://cdn.sofifa.com/players/242/328/22_60.png;Germany;CB;MSV Duisburg
Donald Love;26;https://cdn.sofifa.com/players/213/686/22_60.png;Scotland;RWB;Salford City
Franco Pérez;22;https://cdn.sofifa.com/players/246/611/22_60.png;Argentina;ST;Club Atlético Aldosivi
Jo Coppens;30;https://cdn.sofifa.com/players/184/148/22_60.png;Belgium;GK;MSV Duisburg
Se Jin Jeon;21;https://cdn.sofifa.com/players/242/004/22_60.png;Korea Republic;RM;Suwon Samsung Bluewings
Bernie Ibini;28;https://cdn.sofifa.com/players/203/092/22_60.png;Australia;RW;Western Sydney Wanderers
Aitor Aldalur Agirrezabal;29;https://cdn.sofifa.com/players/262/484/22_60.png;Spain;RB;SD Amorebieta
Adam Carlén;21;https://cdn.sofifa.com/players/259/923/22_60.png;Sweden;CB;Degerfors IF
Hyun Yoo;36;https://cdn.sofifa.com/players/191/827/22_60.png;Korea Republic;GK;Suwon FC
Oscar Bagüí;38;https://cdn.sofifa.com/players/182/867/22_60.png;Ecuador;LB;CS Emelec
Tashan Oakley-Boothe;21;https://cdn.sofifa.com/players/237/139/22_60.png;England;CM;Stoke City
Jack Baldwin;28;https://cdn.sofifa.com/players/205/393/22_60.png;England;CB;Ross County FC
Karim Aribi;27;https://cdn.sofifa.com/players/259/154/22_60.png;Algeria;ST;Nîmes Olympique
Derik Gean Severino Lacerda;21;https://cdn.sofifa.com/players/258/386/22_60.png;Brazil;ST;Moreirense FC
Aaron Martin;29;https://cdn.sofifa.com/players/257/874/22_60.png;England;ST;Harrogate Town
Filip Jörgensen;19;https://cdn.sofifa.com/players/258/485/22_60.png;Sweden;GK;Villarreal CF
Armin Gremsl;26;https://cdn.sofifa.com/players/257/618/22_60.png;Austria;GK;FC U Craiova 1948
Héctor Pérez;34;https://cdn.sofifa.com/players/253/778/22_60.png;Venezuela;CAM;Aragua Fútbol Club
Birkir Már Sævarsson;36;https://cdn.sofifa.com/players/183/122/22_60.png;Iceland;RB;Free agent
Leon Jensen;24;https://cdn.sofifa.com/players/238/792/22_60.png;Germany;CM;Karlsruher SC
Cheikh Kane Sarr;21;https://cdn.sofifa.com/players/257/992/22_60.png;Senegal;GK;Granada CF
Stephen Ward;35;https://cdn.sofifa.com/players/165/321/22_60.png;Republic of Ireland;LB;Walsall
Mihai Roman;29;https://cdn.sofifa.com/players/230/982/22_60.png;Romania;ST;Universitatea Craiova
Joakim Våge Nilsen;30;https://cdn.sofifa.com/players/198/604/22_60.png;Norway;CDM;FK Haugesund
Maxime Delanghe;20;https://cdn.sofifa.com/players/258/763/22_60.png;Belgium;GK;PSV
José Torres;28;https://cdn.sofifa.com/players/253/899/22_60.png;Venezuela;RM;Aragua Fútbol Club
Fahad Bin Jamayah;26;https://cdn.sofifa.com/players/240/587/22_60.png;Saudi Arabia;RM;Abha Club
Kye Rowles;23;https://cdn.sofifa.com/players/233/931/22_60.png;Australia;CB;Central Coast Mariners
Rewan Amin;25;https://cdn.sofifa.com/players/228/299/22_60.png;Netherlands;CM;Östersunds FK
Junya Suzuki;25;https://cdn.sofifa.com/players/242/758/22_60.png;Japan;CB;FC Tokyo
Ezequiel Ramírez;22;https://cdn.sofifa.com/players/246/986/22_60.png;Argentina;ST;Estudiantes de La Plata
Bryn Morris;25;https://cdn.sofifa.com/players/212/682/22_60.png;England;CM;Burton Albion
Valentín Barco;16;https://cdn.sofifa.com/players/263/370/22_60.png;Argentina;LB;Boca Juniors
Berkan Taz;22;https://cdn.sofifa.com/players/240/329/22_60.png;Germany;CAM;Borussia Dortmund II
Madger Antonio Gomes Ajú;24;https://cdn.sofifa.com/players/239/305/22_60.png;Spain;CAM;Crewe Alexandra
Joaquín Pereyra;26;https://cdn.sofifa.com/players/246/085/22_60.png;Uruguay;CB;Montevideo City Torque
Miguel Villar Alonso;24;https://cdn.sofifa.com/players/262/726/22_60.png;Spain;ST;UD Ibiza
Yves-Simon Pambou;25;https://cdn.sofifa.com/players/221/766/22_60.png;Congo;CM;Gaz Metan Mediaş
Goduine Koyalipou;21;https://cdn.sofifa.com/players/240/209/22_60.png;France;ST;FC Lausanne-Sport
Cătălin Hlistei;26;https://cdn.sofifa.com/players/262/481/22_60.png;Romania;LM;Rapid București
Douglas Ferdiz;21;https://cdn.sofifa.com/players/160/204/22_60.png;Uruguay;CDM;Cerro Largo Fútbol Club
Przemysław Mystkowski;23;https://cdn.sofifa.com/players/223/305/22_60.png;Poland;CAM;Jagiellonia Białystok
Ashtone Morgan;30;https://cdn.sofifa.com/players/203/338/22_60.png;Canada;LB;Real Salt Lake
Gavin Massey;28;https://cdn.sofifa.com/players/199/498/22_60.png;England;LM;Wigan Athletic
Idriz Batha;29;https://cdn.sofifa.com/players/262/730/22_60.png;Albania;CAM;AFC UTA Arad
Tate Russell;21;https://cdn.sofifa.com/players/243/785/22_60.png;Australia;RWB;Western Sydney Wanderers
Oliver Steurer;26;https://cdn.sofifa.com/players/241/993/22_60.png;Germany;CB;MSV Duisburg
Alejandro Maciel;24;https://cdn.sofifa.com/players/240/457/22_60.png;Argentina;CB;Club Atlético Central Córdoba
Pedro López Rodríguez;24;https://cdn.sofifa.com/players/227/913/22_60.png;Spain;CB;CD Lugo
Frans Dhia Putros;27;https://cdn.sofifa.com/players/210/249/22_60.png;Iraq;RB;Viborg FF
Jon Sillero Monreal;23;https://cdn.sofifa.com/players/241/488/22_60.png;Spain;CB;Athletic Club de Bilbao
Ollie Clarke;29;https://cdn.sofifa.com/players/193/608/22_60.png;England;CDM;Mansfield Town
Kevin Schumacher;23;https://cdn.sofifa.com/players/262/984/22_60.png;Germany;LM;F.C. Hansa Rostock
Connor Hall;28;https://cdn.sofifa.com/players/257/863/22_60.png;England;CB;Harrogate Town
Joshua Kayode;21;https://cdn.sofifa.com/players/240/967/22_60.png;Republic of Ireland;ST;Rotherham United
Simon Eastwood;32;https://cdn.sofifa.com/players/173/895/22_60.png;England;GK;Oxford United
Renato Barbosa dos Santos Júnior;19;https://cdn.sofifa.com/players/263/239/22_60.png;Brazil;ST;Portimonense SC
Mehmet Can Aydin;19;https://cdn.sofifa.com/players/261/446/22_60.png;Germany;RM;FC Schalke 04
Betsiel Hernández;26;https://cdn.sofifa.com/players/210/762/22_60.png;Mexico;LB;Gallos Blancos de Querétaro
Alec Georgen;22;https://cdn.sofifa.com/players/229/194/22_60.png;France;RB;AJ Auxerre
Douglas Bergqvist;28;https://cdn.sofifa.com/players/231/498/22_60.png;Sweden;CB;Kalmar FF
Desley Ubbink;28;https://cdn.sofifa.com/players/211/019/22_60.png;Netherlands;CAM;AFC UTA Arad
Bandar Al Mutairi;31;https://cdn.sofifa.com/players/235/600/22_60.png;Saudi Arabia;LB;Al Fayha
Nick Townsend;26;https://cdn.sofifa.com/players/212/560/22_60.png;England;GK;Newport County
Bruno Leyes;19;https://cdn.sofifa.com/players/263/504/22_60.png;Argentina;CM;Godoy Cruz
Vladimir Screciu;21;https://cdn.sofifa.com/players/243/023/22_60.png;Romania;CB;Universitatea Craiova
Andrés Ponce;24;https://cdn.sofifa.com/players/234/063/22_60.png;Venezuela;ST;Vejle Boldklub
Szymon Drewniak;27;https://cdn.sofifa.com/players/205/903/22_60.png;Poland;CM;Górnik Łęczna
David Datro Fofana;18;https://cdn.sofifa.com/players/260/942/22_60.png;Côte d'Ivoire;ST;Molde FK
Moritz Fritz;27;https://cdn.sofifa.com/players/239/182/22_60.png;Germany;CB;Viktoria Köln
Antonio Zarzana Pérez;19;https://cdn.sofifa.com/players/259/405/22_60.png;Spain;RM;Sevilla FC
Kevin Walker;31;https://cdn.sofifa.com/players/183/885/22_60.png;Sweden;CDM;Örebro SK
Thomas Castella;28;https://cdn.sofifa.com/players/210/509/22_60.png;Switzerland;GK;FC Lausanne-Sport
Antonio Sefer;21;https://cdn.sofifa.com/players/262/477/22_60.png;Romania;LM;Rapid București
Daniel Krezic;25;https://cdn.sofifa.com/players/254/284/22_60.png;North Macedonia;LM;Varbergs BoIS FC
